Gender,Age,Height_cm,Weight_kg,Duration_min,Heart_Rate_bpm,Body_Temp_C,Calories_Burned
Female,67,163.61138472055626,74.1623264876584,50,101,37.28782567938713,108.0
Female,23,167.777953370771,67.05335293735756,75,166,38.09349505979631,156.0
Female,26,145.9052567878171,90.39384639406477,34,128,37.0475741297997,114.0
Female,50,185.94855348698206,83.00554801452957,117,147,37.6349287958348,152.0
Male,58,165.33450068265944,115.38567881470456,70,172,37.1561996862056,203.0
Male,42,170.984628170742,60.28712345363563,75,94,38.05787291111986,157.0
Male,65,181.20737444816652,75.49671917087599,51,144,37.09066825223224,167.0
Female,30,163.23695795283373,54.24761441198564,74,133,37.14163362808892,112.0
Female,26,179.63244987386545,41.66338838114513,45,109,36.87184878325238,83.0
Male,30,149.38674544058858,85.84081469179729,85,172,37.55152030724301,196.0
Female,48,175.50986657571315,82.44923074451034,18,99,37.79552435242468,78.0
Male,58,185.72242166519652,62.18114348031315,45,112,37.741564591845396,137.0
Male,28,164.1958315278197,76.39544429390135,114,179,37.42788102003147,197.0
Male,21,181.188816202984,65.56098601611683,101,165,37.16972943423134,189.0
Female,51,188.33922652193783,67.58688817735086,47,156,37.360660041146055,117.0
Female,55,167.4515816194598,70.19573080850589,42,86,37.3797352385324,93.0
Male,63,166.62471714150138,61.55152233893583,51,87,37.626305213711,121.0
Male,21,161.01706254167695,64.25025135270064,70,107,37.59192640523661,175.0
Male,55,164.90269844814867,64.6734683408362,55,124,38.36985953729217,153.0
Male,36,161.8464010972738,81.34318270129997,95,152,37.51981803254074,188.0
Female,23,161.00888901572773,40.0,98,168,37.68040048423261,123.0
Female,51,181.98835296711357,71.58556107772796,70,159,37.535727903202634,124.0
Male,35,162.10073974711742,58.6847718519349,27,153,37.33663322001733,141.0
Male,30,172.58521914719623,59.22670970662079,79,90,37.67703725050697,166.0
Female,58,170.3823343521624,67.11519938874413,91,110,37.289669703025794,110.0
Female,40,184.98094562571123,74.78490435040263,89,91,37.47089137435633,125.0
Male,36,164.96843767944986,71.7838220743996,24,174,38.07963426923885,151.0
Male,62,173.81148046654323,59.03909235302694,57,157,37.25732028585376,160.0
Male,28,177.9106970227611,85.82544777668366,81,130,37.69367196787653,195.0
Female,18,184.89749607320582,61.46094019709264,22,123,36.25932544875687,96.0
Female,41,164.82246654954733,63.97940616110823,52,175,37.40732804467156,122.0
Female,24,163.8210753126762,79.26737678841775,69,129,37.253940635154244,129.0
Male,42,159.38218946039947,79.80552846439113,66,96,37.560130217151155,157.0
Male,38,192.3629962084824,65.82450508300532,80,114,37.381881611834025,159.0
Female,32,183.84472438180387,40.0,26,80,37.57075888753719,66.0
Female,18,169.57798605687958,61.71763670118227,59,108,37.310666856986025,95.0
Male,29,189.31439151127057,77.42832279360384,41,130,37.693167349557925,151.0
Female,24,168.98136605634343,85.32912080535046,31,143,36.64267899925655,136.0
Female,32,177.2441047143353,73.8105501370733,64,83,37.555706148040215,107.0
Male,38,170.1017190172272,67.81520929386576,66,166,37.03146037509171,186.0
Female,36,173.97805451750472,109.39816508548986,22,107,38.08393327163704,132.0
Male,46,172.91761442533547,69.41270817741969,56,95,37.02339300706002,153.0
Male,42,165.75014626623351,84.18349030186658,96,142,37.99761034201002,196.0
Male,50,180.92498538085354,54.974218568596555,71,155,37.49423367940263,162.0
Male,66,177.159524176839,58.64748226186549,63,132,36.585618588422356,171.0
Male,49,180.2769459350148,84.70988417193337,38,164,37.06186632540944,171.0
Male,66,173.20227185499346,90.66841913678056,31,96,37.92390051206466,155.0
Male,52,160.93430118222867,69.15424664709894,74,119,37.89550441242479,174.0
Female,61,187.093860665577,47.27046462554219,38,92,36.85032461363479,75.0
Male,55,167.37443766432574,72.48663990898162,57,131,38.281427862821296,176.0
Male,43,173.64067028568414,77.84108851169343,14,137,37.487717896495056,148.0
Female,28,176.3538135882227,76.48227058393236,44,175,37.94242282710048,137.0
Female,52,173.57421716217618,66.54915502558492,83,116,36.894079325228425,101.0
Female,25,179.15417021230274,72.70673821108592,92,158,37.27202549191347,160.0
Male,63,180.733779223165,63.75334733573841,110,155,37.70795213512893,201.0
Female,31,167.75166496952752,58.3224266439471,80,140,37.34341827350219,119.0
Male,27,186.25467341955647,86.33502780970207,55,158,36.03960447776462,193.0
Male,19,167.33096445838734,76.46697470104066,44,113,37.40460883150357,172.0
Male,63,173.36749048880787,72.73974662066506,54,149,36.51765092778723,157.0
Male,26,166.1232181639577,67.39278385841757,22,96,36.964653729204734,137.0
Female,20,163.2652647734921,72.2973966519738,19,99,36.798566103627245,80.0
Female,38,180.44191088790865,77.40474643180495,75,152,38.0662777285416,149.0
Male,43,201.21896897426043,100.9302236372146,79,138,38.22317755247191,211.0
Male,25,166.38240111679684,84.81805274740717,81,148,37.670781965875406,195.0
Male,65,182.1532157467808,65.0053631707637,109,166,37.3849656490139,189.0
Female,19,166.74088687299806,65.16354385941463,34,112,37.514169389741795,97.0
Male,23,169.89515023143994,62.824783495131065,53,157,38.06592741750805,160.0
Male,45,187.57583772231672,71.99219203120539,69,96,36.508285853343644,160.0
Female,46,159.26464714924694,62.81322824638673,56,136,36.962449054760924,99.0
Female,43,156.61840931376878,82.12235617484438,49,162,38.00202120139598,139.0
Male,42,169.1280135123685,40.0,16,176,38.10613548904897,146.0
Female,29,176.63656027937674,83.02752463912117,55,80,37.794860650006676,122.0
Female,22,174.6366657168088,79.13066231708146,32,92,36.9775142170741,91.0
Male,51,173.60679175692997,93.94113724721458,92,106,37.99477449053672,191.0
Female,65,170.34131981511578,88.15184331830929,55,149,38.180716345639425,136.0
Male,54,177.8654002698392,64.7445332211892,95,138,37.859125133752094,188.0
Female,32,140.86327557955028,86.4644712140776,22,85,36.252995178409684,81.0
Male,61,162.4919469491226,72.47898784178548,30,176,37.562297404457986,171.0
Male,53,169.0638759071655,45.98539863833595,10,173,37.792620032145905,121.0
Male,32,177.0453479910251,77.38247909593338,28,178,37.242191334838864,171.0
Female,60,184.89765140068567,65.63619869143957,69,102,37.59333846204879,118.0
Male,65,161.1490029183286,75.003322745955,42,89,37.24327041932192,156.0
Female,40,184.57078625536568,99.77174745412866,13,130,37.06920330205663,131.0
Male,23,165.47438330798636,78.37180354098237,115,98,38.25529540862672,184.0
Male,63,168.70090217019313,59.73997723215005,12,130,37.60753433512613,122.0
Female,67,175.81432518797612,89.46622508424305,100,171,36.94701017691665,154.0
Male,61,167.96763920693226,80.43813855204658,61,166,36.81169998423059,181.0
Male,60,181.1011760666632,57.97257256452137,114,147,37.06950894732907,188.0
Female,62,165.95395854886857,50.906433487880165,108,163,37.07221331262118,144.0
Male,38,166.10465008719666,60.33993661171919,37,162,37.573265139010665,148.0
Male,40,180.51979954209332,87.54452701007583,79,121,37.742778361094416,182.0
Male,60,162.36875611732341,70.47596799535431,79,170,37.74224342491698,199.0
Male,33,172.4892909531666,76.21713778433116,64,136,37.1249440064226,166.0
Female,64,153.39517332306175,54.92205493835747,66,177,37.960315357291755,125.0
Female,32,188.1963935206119,87.94828468526136,117,147,38.113922157568226,166.0
Male,42,182.06551936236775,44.77224503463394,96,117,37.37001831649033,164.0
Female,53,197.50107199580754,65.16933725898473,106,141,36.98396460143899,129.0
Male,28,183.38363731446384,81.27695788670691,25,86,37.55014125727087,155.0
Female,68,158.7034977039952,58.160528324409825,33,150,38.58003812403158,88.0
Male,32,176.68649860160593,84.21193919175664,78,129,36.97085121606222,174.0
Male,21,160.81991237778195,61.96209032172597,50,131,37.23691834851658,164.0
Male,38,185.780375070531,56.6089411077554,115,105,37.52871703014882,152.0
Male,30,158.98859712022428,94.29723096966711,86,105,37.77083201225797,188.0
Male,39,158.50845115760202,77.30895289648508,56,98,36.507210003239706,164.0
Male,36,153.90188546303312,82.7855411707444,85,88,38.152943847150084,186.0
Female,51,165.11620178737,90.27314376829045,78,140,38.14614597434071,155.0
Male,31,163.10522175216428,40.0,110,99,37.28760317960464,178.0
Female,21,157.38350894160735,84.52173959955479,40,129,38.853309146666135,137.0
Male,65,189.89809104243523,63.58462223258479,101,159,38.113852691462895,188.0
Female,69,175.29880696386644,65.56090813839128,101,160,38.087224966494105,148.0
Female,63,174.12234539856712,81.5616161649838,39,101,38.09377659489051,104.0
Female,44,185.89164419247928,69.55438839885821,27,92,38.07935802935402,95.0
Male,46,172.56257792042933,83.9178161318478,53,91,37.48904525585886,156.0
Male,64,162.5131979849486,74.38735548725877,36,89,37.439520002433575,146.0
Female,45,152.99790257482343,77.52313522026085,108,144,37.02821496613992,145.0
Male,52,161.94942607656597,67.64667611977066,35,175,37.211314114885155,162.0
Female,25,185.05415600508462,59.02600066262792,112,109,37.34455115885724,136.0
Male,33,157.4466388431384,63.89523643878742,69,87,37.532730025094885,176.0
Female,59,173.53127237997876,73.45763804280084,27,100,38.299148023751755,94.0
Female,53,180.33925143085557,102.55857589161809,106,101,36.448752589286926,155.0
Male,47,172.85344840443253,97.07859598670314,98,97,38.172467138038805,188.0
Female,35,173.98983328790584,65.20056033210908,65,145,36.994062010736904,130.0
Male,19,176.55603912873426,75.90386515998713,40,127,37.44774007827811,162.0
Female,66,173.7928087182265,70.68415539080928,110,123,37.137801071769196,139.0
Female,30,186.09074172473282,76.95399928303536,68,88,38.427138454732834,123.0
Male,21,159.5970827177239,78.88369121314165,11,146,37.25002111451705,171.0
Male,43,172.40424876838784,82.91272523633401,106,133,37.760723963314604,209.0
Male,42,151.81759566002853,40.0,48,105,37.78663333913812,117.0
Female,47,149.26253812813462,80.4974799883041,70,164,36.91999662493972,122.0
Male,28,169.18328969148016,69.0161845617503,116,173,37.45161482393078,217.0
Female,24,175.43379568944758,64.42593128652594,116,171,38.102163131553525,157.0
Female,48,186.30667777237565,86.91385017243105,72,179,37.063382594578506,154.0
Male,61,194.19791733010464,97.00236624607153,105,105,37.914482804740636,217.0
Male,27,183.1986067066548,85.3350471606211,27,113,37.33446001434954,154.0
Female,56,177.27165744398027,67.22172589183359,26,87,38.0818270115183,95.0
Female,30,171.59964855773816,58.85991524791634,107,89,38.3737484709446,115.0
Male,48,154.68771936816623,40.0,48,127,36.49608005016778,150.0
Male,24,168.53963394258201,77.73773994872033,80,134,36.83093245494551,195.0
Male,66,182.90376751258225,83.68524161691654,115,133,37.28074519313512,186.0
Male,59,178.9828185602804,73.47204734852954,63,157,38.23271221042214,171.0
Male,59,157.1366585331705,89.00619313256988,108,119,37.766233027333975,218.0
Female,53,176.1402564725848,55.19714646251261,103,94,36.877624200514425,131.0
Female,37,175.2839281186772,72.43141565317427,85,160,37.839460162721245,147.0
Female,21,173.49890120114736,71.24548560618165,44,97,37.04313263369911,107.0
Female,24,169.72144444622666,73.348369736159,20,175,37.935265967107675,119.0
Male,18,176.65583966944195,92.51897494430861,70,102,37.76948249867699,190.0
Male,61,176.97313038912398,73.42736663851856,53,141,37.04094409278758,164.0
Male,62,163.58541234568594,70.57811323841206,77,125,37.46702278323905,182.0
Female,59,174.55014061382096,60.94959780284203,34,166,38.11234188079463,110.0
Female,64,168.10604859252786,94.92869207132189,57,178,36.553981346418375,135.0
Male,30,155.12766132253756,53.532056661320595,41,118,37.650554403559354,149.0
Male,39,164.38392964961835,66.70500850728881,93,94,36.94655033905818,172.0
Female,38,154.36310314654574,100.4090560064624,104,132,37.4919061953756,161.0
Female,39,179.80093535070105,82.02364947107301,13,167,37.72888111842864,133.0
Male,45,173.5588937755432,74.69735022448094,47,143,38.50658448696417,168.0
Male,26,166.44509388794054,75.32538083289427,72,142,37.48685110958099,164.0
Female,43,184.2052134328865,60.804330189632736,56,171,38.23276282961096,117.0
Male,26,170.67990907581168,73.97209132713714,10,159,37.0797509066255,167.0
Male,32,155.68777244033126,69.7520124150631,12,95,37.252489968508264,125.0
Male,27,165.6052145981619,77.69442899182506,110,149,37.793529297924344,216.0
Female,41,186.32854187273293,52.40637921560537,95,145,37.60088052420348,115.0
Female,59,163.30524374910857,80.96778011653979,71,92,37.33579055908635,129.0
Female,25,172.7522128875783,90.24944512329463,73,126,37.322242777156156,136.0
Female,41,177.43876624514638,71.94265312319139,26,88,38.16664727795925,85.0
Female,33,175.89948484554944,84.7064758995871,87,142,37.355778914486216,143.0
Female,66,194.494597989581,79.65519412266866,114,113,36.98957533964195,147.0
Female,43,158.23696743076732,65.88389789750916,71,160,37.07256218787114,146.0
Male,44,159.23536919467196,59.122114703143275,44,170,37.83495056784081,162.0
Male,54,158.40245552897866,61.22417266919012,22,108,38.628261225606224,131.0
Male,21,167.04081578983116,79.39338853732073,44,116,37.238008658351006,160.0
Male,67,180.99377388182452,74.15782302022193,52,122,38.57431276267838,142.0
Male,41,159.68265420203488,94.12639532822547,11,165,37.494579616220086,167.0
Male,36,181.1336050594394,86.86305168305842,65,143,37.36009388501018,175.0
Male,53,170.35126669927737,86.83177474690952,86,103,37.04486146418412,164.0
Female,56,158.91003306789077,78.94621202568334,60,150,37.40099309987543,126.0
Female,27,152.48630043432144,60.56701576017503,63,113,37.12192967992398,103.0
Male,42,154.72429506190673,79.88008943962487,25,127,37.081809587994655,170.0
Male,35,163.34146591766077,75.95779747542333,27,91,36.67397486619717,136.0
Female,36,168.3084882425668,57.924279171663784,16,102,38.38305834232481,84.0
Male,53,183.4606297673045,93.14923887838067,54,158,38.03219297076699,195.0
Male,27,177.99088212188238,91.53434062393728,45,176,37.63580018381125,206.0
Female,50,161.61058747919697,57.837762833744094,50,92,37.42799201915796,87.0
Male,67,174.08665283372167,65.43307642325207,103,166,37.4972098511166,203.0
Female,22,186.5154626919224,66.75074670839285,51,175,37.111545535553816,133.0
Male,64,188.73917421030035,84.14777315699422,114,124,36.93307425000772,210.0
Female,66,166.85593988446402,82.42087770680995,16,178,37.85870705661545,138.0
Female,52,179.58288429705001,75.66610819179535,24,144,37.36888865245387,104.0
Female,61,183.89955366887824,79.10785920598688,69,126,37.662867856514445,125.0
Male,51,154.92928076821613,55.685517053317,49,137,36.668780518188406,146.0
Female,50,164.87592912840304,80.72041922037678,92,84,37.34228559901266,141.0
Male,38,192.20018734423263,73.48671936680894,116,156,36.92332009778128,232.0
Male,34,166.98963889879096,64.81435226162115,46,84,37.742027876172465,151.0
Male,39,140.71048635298902,52.01240589104522,75,139,37.997638926288595,147.0
Male,65,168.79038189613277,75.40441734279528,115,175,38.22984969460691,198.0
Female,54,181.24625499115862,80.35439844326714,64,100,37.18551013352707,127.0
Female,32,170.06510436800897,49.46277297440119,86,103,36.93605045398382,96.0
Male,52,177.15363946800633,75.27729105984645,113,97,37.290703196013865,179.0
Male,45,179.3822199765573,76.83359627772744,114,100,37.15034353899314,183.0
Female,24,166.45062548567716,66.68655685278509,116,133,37.71561668807322,146.0
Male,49,164.80607013585623,80.69757303592762,116,89,36.79860885393705,192.0
Female,28,171.5344097595427,73.0100637558402,104,103,36.62280246885963,117.0
Male,27,171.7777892292988,79.24756508004546,89,164,37.326775851321315,186.0
Male,26,170.54076819846972,83.01370399312583,115,168,37.863253032199715,204.0
Female,31,170.95156522682464,83.02210359225785,65,139,36.98627165445469,121.0
Male,30,162.5145386537926,90.25230740169752,53,136,37.92455664780321,184.0
Female,42,177.50286910080948,80.0748778317687,66,102,37.68266886701347,121.0
Male,19,175.99231947112966,67.8443888883477,15,101,38.27339779336969,148.0
Male,52,156.63991633364543,65.28314932870205,101,147,37.09887266678145,192.0
Male,24,166.10837682914033,59.05036870697066,41,113,36.69676406660157,141.0
Female,38,170.93079872539445,77.26769464669358,117,149,37.79927088010756,160.0
Male,35,164.65686997723824,94.81967571978785,83,107,37.63993726892238,203.0
Male,20,176.37371977587793,69.62321091019274,27,174,37.60124900359726,165.0
Male,59,169.3311746154286,81.7441237156494,77,178,36.976086147872856,192.0
Male,56,171.69072529455187,63.71579993227259,82,118,37.887575303662835,157.0
Female,58,165.99290692516928,77.92207372740951,16,121,37.183287096462465,87.0
Female,66,150.06781176589385,93.8902069211166,17,102,37.601030239338314,108.0
Male,28,149.4965167843755,85.29371959997914,73,149,37.27021594412453,194.0
Female,56,175.8960954669203,51.437819502912646,116,159,37.67719079514217,155.0
Male,41,172.66912076489393,83.56042224053317,16,81,36.9024347743425,134.0
Male,63,174.38662206351086,84.24338668190327,50,103,37.74983915362299,168.0
Male,36,171.34472842062914,77.60230459840633,49,96,37.82879462976197,162.0
Female,21,172.14567403373513,85.01283169053512,12,144,37.55798907914135,112.0
Female,43,179.69023373618788,62.497469404236924,26,149,38.32194836260085,95.0
Female,55,174.44619372401414,75.94894732206129,75,148,37.60358016040619,138.0
Female,59,180.40909350306111,91.65260911407152,88,139,37.95937688001833,153.0
Female,49,171.71461841226596,90.29924225199551,119,129,37.54620839889952,163.0
Female,56,166.9961825948023,83.22067461008956,102,172,37.91469943200236,162.0
Female,62,171.94202862156246,61.75507164748676,61,91,36.73334784216929,95.0
Female,63,161.63822118512704,59.39304344071083,31,126,37.51647239868754,72.0
Female,53,166.20153071088092,76.71815511665031,13,146,36.93653231860082,102.0
Male,57,171.77571308640037,77.7116135808876,15,144,37.57021359780589,149.0
Female,54,171.64318331901012,73.49442341584115,47,106,37.692096355005035,123.0
Female,50,168.93581119997012,62.92822532705021,35,127,37.90374880652293,102.0
Female,53,156.11815289825793,81.55441613085591,20,167,37.744954963202794,117.0
Female,20,176.36409546420714,76.65248023041812,99,141,37.33157351761143,154.0
Female,26,178.3422840659955,79.3473647482571,26,123,37.12320225581959,98.0
Female,25,186.43690495252238,83.90150639436165,97,98,36.32873825012917,134.0
Female,50,174.4177599658873,70.89525318482981,101,138,37.534426288925275,135.0
Female,23,170.01461834191483,67.66862433930845,108,87,38.06893085715452,134.0
Female,58,159.8697049038985,91.61347984962934,40,134,37.5541967333241,118.0
Female,56,184.92017869361055,63.639622702047475,86,126,37.4576241543859,115.0
Female,21,172.47832976874022,67.96238700806988,44,81,37.57152864427471,86.0
Male,30,171.93373173825455,93.5137172314121,25,173,37.306145300028454,183.0
Male,66,167.45943801821147,66.79463623485509,88,173,37.59748394292028,188.0
Female,19,166.82030433565137,73.5207353453916,116,118,37.297518169343704,153.0
Female,22,176.88266734050848,68.82045196330458,27,124,37.05055930048921,94.0
Male,61,159.7855937734141,48.25167778074304,110,111,37.46235070267904,168.0
Female,44,186.2543185915878,73.15038521992805,71,144,37.45144852969267,118.0
Male,49,184.07526457538373,59.84067354632178,114,117,38.437585043563146,178.0
Male,38,166.4593845313291,78.81870648965341,36,156,37.09715500349895,173.0
Male,25,161.3613543412696,91.58457765061668,44,90,37.420279147990996,165.0
Male,55,149.84794011644584,41.787394002395175,54,89,37.371667336819236,111.0
Male,25,157.48586127515773,68.89624523999579,44,138,37.27615858370978,149.0
Female,67,177.29911492882874,81.78484849447472,37,169,37.756552619553325,123.0
Male,20,173.15341858900655,42.24976622355334,112,134,38.61898150891211,182.0
Female,61,174.93653565306087,95.04398040633347,111,99,37.3395864016647,152.0
Female,20,151.54420364675838,80.69838055205226,18,160,37.75794724580977,124.0
Male,39,166.04184379897336,91.24819232897852,85,96,36.543814004526396,184.0
Male,23,183.67272806282082,66.54078205332857,24,147,37.30323523500798,162.0
Female,19,169.03972594680647,68.35018844585714,30,84,38.2776205698061,94.0
Male,40,157.27705265376014,72.58595467801396,61,139,37.47250980327601,166.0
Male,61,168.88397669157098,107.0731357132731,44,102,37.75117000750465,181.0
Female,19,162.2898258163475,94.771580407456,115,125,37.1886244319354,170.0
Female,55,173.33679059945396,76.9852154926312,106,131,37.62877859592823,160.0
Male,34,170.20545378887715,78.81602657476176,60,89,38.31638812339304,177.0
Female,52,175.4329666408229,84.523557173774,92,125,36.91995851886545,140.0
Male,51,157.82076373234887,110.87332231487188,64,107,38.5932712525879,188.0
Male,40,165.512834313349,80.74079689585577,96,176,36.72702790905298,223.0
Male,47,180.90434341399109,75.68939094178155,86,122,37.257249078257246,186.0
Female,69,156.4571994556452,69.92102405077519,53,105,37.082041407610205,98.0
Female,25,159.96887983960022,78.52372871279161,74,134,37.36376950911638,115.0
Female,39,171.99297309992065,66.19467272473186,102,127,37.075548562337964,127.0
Female,61,172.8672983908379,82.44138507115309,97,108,37.037640168253525,126.0
Female,53,165.1115015725723,53.51105055312688,89,106,36.90662669724419,107.0
Male,22,167.2156711736115,71.092491158905,34,97,37.82202681427811,155.0
Male,30,175.33225561555642,86.01949282091005,96,139,37.38102100202971,210.0
Male,46,178.49635001759867,80.53685481506031,101,153,37.25024479015025,217.0
Male,48,159.3077833471024,68.06063069922523,56,148,37.64112845529108,177.0
Female,64,173.6431952062795,71.51963234375043,89,153,36.75268224445472,122.0
Male,33,185.1201600000572,90.53002030038317,116,100,37.653186271983174,214.0
Female,59,168.84107938638869,56.843974559648686,65,103,37.453115299489376,114.0
Male,47,159.20160846211482,56.931095281330045,47,82,37.468481084985385,151.0
Female,33,158.73908091172783,61.05549071733754,20,174,37.759583375453474,92.0
Female,29,168.39262558688137,74.83983203600035,76,141,38.321762004396746,132.0
Male,34,180.3584730486762,54.64892899115712,24,81,37.66148737097743,133.0
Male,33,169.59244150153378,89.29502389148972,10,145,37.40006274609761,152.0
Male,29,171.89231979905927,61.135613117162016,16,121,36.90867780621203,120.0
Male,25,160.03658317826196,78.36533336614694,10,113,36.30459103718311,150.0
Female,37,179.83117632976547,66.31390348620896,58,121,37.56394208358143,104.0
Male,20,158.54341428834644,74.01754378740411,105,99,36.870183329909565,171.0
Male,33,164.95503515728367,50.94981135511885,82,176,36.22986827287393,190.0
Female,47,176.29914862046294,90.01974367814934,38,147,37.324564788450374,127.0
Male,62,149.6056850168007,60.57753002442899,35,124,37.61974086788094,136.0
Male,40,171.73961149685707,59.00674918434446,96,154,37.87215190826797,174.0
Male,45,159.6092643360822,110.68513520103139,54,121,38.03062535680226,195.0
Male,68,170.16549398909115,83.31460966436411,116,126,37.93785608179753,204.0
Male,57,166.47944392288065,89.43624612424613,102,84,37.95128751480203,190.0
Female,22,191.0583482534849,81.88337094542848,111,168,36.76596499370567,152.0
Male,37,166.06878810800094,68.21279160020397,106,128,37.42520218129662,193.0
Male,57,188.4265137288334,55.39725213817484,80,116,37.789917783297305,165.0
Male,61,175.86952291183374,70.51769418861512,21,113,37.52318730757265,135.0
Male,18,161.9854102927027,60.327609832116565,104,152,37.42242536170875,203.0
Male,47,173.30810925259757,61.228272413482216,41,149,37.514045009956156,146.0
Female,38,166.9559025366219,51.25219006545455,29,97,37.62276699910458,90.0
Male,37,172.42157490741235,76.71713939693244,60,157,37.46155314728217,182.0
Female,23,162.86109012566735,98.6011822128877,90,98,37.07686032129547,144.0
Female,39,186.90177633345957,83.37205084539673,45,157,36.648587946431185,125.0
Male,35,179.25398090796725,73.41314418222431,76,119,37.39798641926438,185.0
Male,25,170.3178156816159,74.39142190784773,10,96,37.528741377152635,141.0
Male,56,187.29114768069533,40.0,36,139,37.52328979073797,137.0
Male,49,170.74279244082848,68.64246867150935,49,178,37.976460531791105,184.0
Female,50,180.97624964861166,53.599861571694916,106,172,38.06530315051146,132.0
Male,33,170.38300587522426,77.01618791853414,93,121,37.44798859811538,189.0
Male,29,173.9388759481058,71.10036016997648,23,160,37.4515675817516,158.0
Male,55,169.18561219057221,61.9604318818869,109,151,37.786564299785326,199.0
Male,69,170.95301353873936,76.67845056732898,78,144,37.71327418975899,176.0
Male,51,171.70531860388,76.54918729510415,96,132,37.27872089909933,189.0
Male,31,163.30268167511608,97.77936059184641,118,179,37.829506918069384,258.0
Female,53,165.98931333076914,85.29626250670094,88,86,37.42681279552526,140.0
Female,50,167.83244983513828,78.2545918505531,15,84,37.437444630649885,75.0
Male,40,172.29711016802295,60.78728289522911,42,103,37.71680689754432,152.0
Male,67,169.69420980496534,58.89841321338767,64,107,37.34941669012837,155.0
Male,62,181.73032533825707,83.98272011154911,28,141,37.547336253745,150.0
Female,19,178.47118318979642,71.99895941339355,86,96,37.648772153220776,124.0
Male,58,168.03672443974628,78.74048386689911,38,99,37.90858927973311,141.0
Female,38,183.8178389745194,89.6700078625734,70,82,37.87407029013764,100.0
Male,19,188.73020623575457,52.30291837287285,79,116,37.63352223838417,161.0
Male,44,149.56173705077885,95.95553077543491,88,169,36.195615632779905,208.0
Male,26,179.3229008506628,89.54072680423494,89,94,37.6216754098606,178.0
Male,18,163.07015802668502,44.18339667018533,33,130,37.698942964472955,137.0
Female,28,178.00748021323298,110.29638673366466,32,127,37.80046442356519,116.0
Female,20,182.3823794064643,79.82064478622185,19,87,37.02198751863398,96.0
Male,69,161.2300740548945,67.8219254936557,63,92,36.43896197379006,150.0
Male,40,151.4767290098424,82.78593335407389,114,127,37.90308500539183,210.0
Female,43,178.35434088215865,60.33788044591896,50,82,36.88773670326852,73.0
Female,21,171.3540248248361,83.19192529790327,58,144,38.11108477215891,156.0
Female,35,153.3156124609737,63.09755312497033,26,152,37.21067405709559,120.0
Female,23,195.2956450546282,105.30539303205902,65,110,36.98641352082405,137.0
Male,52,176.24419412256552,75.90150290859602,117,105,37.67481098626799,205.0
Female,39,176.70100040125152,84.74734578109236,54,160,37.80808804250219,144.0
Male,60,183.6581775256205,63.209023505217914,39,135,37.77828901103779,144.0
Female,32,164.191760471535,87.24744035840037,53,113,37.75080520296795,118.0
Female,39,171.30454112088677,74.81129904746832,119,88,37.14610484637335,133.0
Female,54,156.80678086220237,53.822224375170826,83,141,36.7365451018564,144.0
Female,69,163.92051552714815,71.41855920167629,64,92,37.30516780235044,117.0
Female,59,173.85660000469238,103.96666603293806,28,148,36.92714610599226,128.0
Male,29,153.3471533286755,87.88465539064961,38,120,37.716274342449715,168.0
Male,64,163.63710454321918,69.3153739664026,11,156,37.93712390540854,153.0
Female,66,160.7206604006228,46.96251358498598,45,80,37.586348325059404,79.0
Female,59,171.42092245620344,62.512632326540526,28,168,37.49952759278029,93.0
Male,55,175.74701261665348,53.902889939483074,16,126,37.34478371074413,131.0
Female,35,177.42152804376457,47.32487990349753,35,83,37.990174634769396,68.0
Female,62,179.9881664477815,86.78386695247954,88,179,36.584765630677836,156.0
Male,52,183.7211684657237,75.93581094570249,47,142,36.89692448000159,166.0
Female,47,176.07245453683407,101.92662672515911,12,131,38.41336665136679,128.0
Female,41,188.87335898894415,60.03537151803556,111,89,36.87252031459817,119.0
Male,59,171.1950252126468,74.96578597861304,89,107,37.76551841623504,176.0
Male,47,168.26678845749453,54.08738472379629,75,85,37.86839505415846,128.0
Male,31,176.0730736336004,66.07689958250637,104,106,36.536874464409166,184.0
Female,23,167.8358882500741,71.66835057101122,101,91,36.63285106193167,123.0
Male,20,188.5256472877505,69.38019048282528,80,141,38.13235717029845,169.0
Male,33,181.3098347313521,75.80310945923252,103,131,37.01352816737263,206.0
Male,24,177.50278144199515,89.5741434487708,52,127,37.02718419011759,181.0
Male,69,171.3141934404135,87.99626378181831,71,146,37.23956192582544,165.0
Male,31,165.92522828585138,63.45998123863051,80,125,37.01475897841034,164.0
Male,26,177.0132500456776,74.54468817204526,109,176,37.76313383933891,212.0
Female,32,158.7290254815304,86.91144562439166,102,153,36.90898122047158,160.0
Female,38,185.3436353344102,90.53604761144258,33,174,36.51711973594627,129.0
Male,52,168.22363294614627,65.08264973018771,48,94,38.07817825859539,110.0
Male,19,173.05106733240729,85.62246682200359,77,150,36.93354461690352,193.0
Male,44,160.9039892380671,79.96719763781552,102,115,37.12399061666653,201.0
Female,19,177.22986263119222,59.01016329691606,53,93,37.914928967311226,112.0
Female,52,165.46258387161672,87.00236943878602,14,157,37.53512194421081,107.0
Female,35,176.492287903051,77.27314812648703,64,82,38.056170629305164,130.0
Female,31,177.5739346897739,48.879140905102105,102,146,37.92257105249337,112.0
Female,37,163.5236788641146,70.59219658932946,39,165,37.27328467717077,110.0
Female,35,158.76470879086006,75.59786312377459,38,98,38.01095994124301,111.0
Female,27,185.31899916544546,65.9126328177361,35,178,37.58388657389653,126.0
